year,state,atkin05,gini,rmeandev,theil,top10,top1
1969,"New Jersey",.1971644,.4694918,.6595888,.4318972,.3150838,.0878761
1969,"New Mexico",.2134235,.5098118,.7356601,.4427134,.3237623,.0737906
1969,"New York",.2066812,.4853758,.6795589,.4868731,.3416829,.1091856
1969,"North Carolina",.1870171,.4633321,.6577228,.3969901,.3074589,.0837802
1969,"North Dakota",.1764406,.4735447,.6937379,.3610462,.2953045,.0663286
1969,"Ohio",.1800947,.4478955,.6339938,.3822031,.2974562,.0795286
1969,"Oklahoma",.1958464,.4782132,.6792432,.4140166,.3131017,.0850076
1969,"Oregon",.1794771,.4555575,.6425022,.3747949,.3002752,.0757785
1969,"Pennsylvania",.1818061,.4518898,.632984,.3944325,.3070258,.0834157
1969,"Rhode Island",.1993116,.4733556,.6805437,.4325767,.3182892,.0869657
1969,"South Carolina",.1945708,.480216,.695994,.4074011,.3092356,.0797361
1969,"South Dakota",.1961569,.4867861,.7038138,.3970118,.3064918,.0764362
1969,"Tennessee",.1894598,.4697874,.6616389,.4135711,.3178043,.0883281
1969,"Texas",.2066282,.4940328,.698639,.4606912,.3325385,.0938663
1969,"Utah",.1855147,.4585243,.6548401,.3678656,.2923656,.0687213
1969,"Vermont",.1914947,.4760255,.6761264,.4050837,.3073055,.0778847
1969,"Virginia",.1821061,.4618349,.6540912,.3812864,.3120193,.0725785
1969,"Washington",.1828917,.4567779,.6459173,.3705068,.2954553,.0691261
1969,"West Virginia",.1739598,.4372934,.6191075,.3543175,.2817628,.0716013
1969,"Wisconsin",.1844125,.4577027,.6540887,.3740919,.2940722,.0752155
1969,"Wyoming",.1717216,.4563968,.6334642,.3534214,.3019965,.075888
1970,"United States",.1839026,.4585352,.6473932,.3894724,.3075476,.0780883
1970,"Alabama",.1798649,.4560617,.6500206,.3744226,.3069418,.0769603
1970,"Alaska",.1643351,.4583838,.6692371,.3296837,.2824491,.0557261
1970,"Arizona",.1720112,.4530094,.634319,.3594346,.3043903,.0744365
1970,"Arkansas",.176452,.4584701,.6391322,.3687501,.3087883,.0783747
1970,"California",.1799553,.4600792,.6525074,.3780344,.3031561,.0759507
1970,"Colorado",.1719084,.4627315,.6522674,.3530191,.3004164,.0713712
1970,"Connecticut",.1888056,.4603075,.6434634,.411202,.320551,.0897582
1970,"Delaware",.1756393,.4682947,.6486576,.4306115,.3253876,.1030792
1970,"District of Columbia",.2511238,.545045,.7874566,.5723897,.3847102,.1103771
1970,"Florida",.1880863,.4864571,.6799905,.4195533,.3350356,.0933911
1970,"Georgia",.1834289,.4632463,.658323,.3890063,.3172755,.0789238
1970,"Hawaii",.2055119,.4800231,.6924487,.4116412,.3116375,.0720366
1970,"Idaho",.1952567,.5064615,.7414567,.4058905,.3218566,.0735114
1970,"Illinois",.1716247,.4404785,.6177737,.3646558,.2938559,.078133
1970,"Indiana",.1715658,.4342573,.6119364,.3481746,.2848327,.071167
1970,"Iowa",.1678663,.4450735,.6323631,.3396045,.2923915,.0688232
1970,"Kansas",.1793723,.4516768,.6331986,.3700536,.3018819,.074113
1970,"Kentucky",.1791229,.4541093,.6456571,.3761468,.3054355,.0794348
1970,"Louisiana",.1982488,.4774268,.6772411,.4166,.3202936,.0843777
1970,"Maine",.1622609,.4262935,.6004829,.3349605,.292604,.0733263
1970,"Maryland",.1776226,.446682,.6338776,.358628,.2985387,.0679837
1970,"Massachusetts",.1943108,.4665917,.6619796,.4047291,.3095924,.0811062
1970,"Michigan",.1687638,.4311597,.602818,.3535917,.2845845,.0727676
1970,"Minnesota",.1846294,.4604754,.6618634,.3893387,.3055289,.0761539
1970,"Mississippi",.1752402,.4656464,.6598297,.3704921,.3120299,.0794855
1970,"Missouri",.178985,.4543659,.6450658,.3788421,.3036584,.0778713
1970,"Montana",.1730904,.47049,.6688376,.3446671,.2930143,.066793
1970,"Nebraska",.1967942,.4833976,.6925481,.4038932,.3163403,.0747697
1970,"Nevada",.1610931,.4267357,.5893224,.3403645,.2832455,.0778633
1970,"New Hampshire",.1645344,.4285187,.6058058,.3392643,.2970362,.0721477
1970,"New Jersey",.1871608,.459932,.6507895,.3915702,.3086224,.0780639
1970,"New Mexico",.2057446,.4927566,.7042962,.4141691,.3178422,.0725372
1970,"New York",.1942592,.4693106,.6586686,.4374681,.3273867,.0959744
1970,"North Carolina",.1875098,.4599753,.6536291,.3934083,.3116788,.0804438
1970,"North Dakota",.2117686,.4959565,.7138988,.4175871,.3158871,.0681743
1970,"Ohio",.1669332,.4285011,.6004169,.3454032,.2859848,.0726711
1970,"Oklahoma",.1797846,.4618612,.6495075,.3750165,.3081977,.0792025
1970,"Oregon",.1710092,.4518093,.6458708,.3488781,.2954941,.068138
1970,"Pennsylvania",.1638072,.4236887,.5886254,.3461864,.2922365,.0751379
1970,"Rhode Island",.1805198,.4513383,.6443812,.3825208,.3032677,.08053
1970,"South Carolina",.1753857,.4539659,.6574645,.3643056,.3042911,.0724564
1970,"South Dakota",.172766,.4873695,.6916484,.3449352,.3064625,.0683756
1970,"Tennessee",.1732124,.4470108,.6292282,.3678787,.3073098,.0799865
1970,"Texas",.1854032,.481369,.6775314,.4134552,.3241161,.0867169
1970,"Utah",.1955629,.4700022,.6821854,.3860222,.2980494,.0676251
1970,"Vermont",.1823902,.4551554,.6475932,.3690181,.3000785,.0661327
1970,"Virginia",.1841035,.4609386,.6576124,.3774613,.3069145,.0668752
1970,"Washington",.175014,.4453627,.6326774,.3481159,.2848736,.0652839
1970,"West Virginia",.1646897,.4266993,.5997939,.3366616,.2839193,.0714985
1970,"Wisconsin",.1742738,.44208,.6314793,.3510844,.2873205,.0690935
1970,"Wyoming",.1893455,.4553348,.6445003,.396019,.2905042,.0777838
1971,"United States",.1853783,.4606417,.6503354,.3944069,.3068187,.0806055
1971,"Alabama",.1771678,.4519576,.6407092,.3680336,.3038802,.0753459
1971,"Alaska",.173371,.4671972,.6876178,.3552499,.3012848,.0596908
1971,"Arizona",.1807577,.4568479,.6364324,.3764874,.3047687,.0783899
1971,"Arkansas",.186565,.4684948,.6720449,.3983623,.319172,.0804098
1971,"California",.1773317,.4616559,.6540208,.3769594,.307099,.0776304
1971,"Colorado",.1949752,.4719014,.6691631,.3960833,.3052359,.0750577
1971,"Connecticut",.1933498,.4663973,.6508028,.4254214,.3240438,.0919525
1971,"Delaware",.201609,.486146,.6819545,.4643187,.3279212,.1007143
1971,"District of Columbia",.234148,.5228249,.7412179,.5282535,.3755121,.1054067
1971,"Florida",.1804162,.4803261,.669544,.4154481,.3340096,.0985278
1971,"Georgia",.1799631,.459742,.6490673,.3815299,.3108769,.0791699
1971,"Hawaii",.1934988,.461792,.6544988,.3881748,.3020994,.0712553
1971,"Idaho",.1806331,.455076,.6444192,.3580547,.2989809,.0675896
1971,"Illinois",.1770601,.44838,.6353481,.3739324,.2999898,.0789502
1971,"Indiana",.1693735,.4331881,.6074697,.3451229,.2838063,.0694811
1971,"Iowa",.1699177,.4546317,.6485991,.3514774,.2932409,.0714207
1971,"Kansas",.1888864,.4648843,.6539028,.3880334,.3112686,.074851
1971,"Kentucky",.1851224,.4612226,.6578607,.3900842,.3105014,.0800138
1971,"Louisiana",.1936703,.469699,.6591505,.4074199,.3163893,.0827848
1971,"Maine",.1939829,.4779731,.6817865,.401974,.3177553,.0794421
1971,"Maryland",.178551,.4500031,.6376388,.3622537,.3024294,.0696334
1971,"Massachusetts",.1907624,.4646205,.6583353,.3991557,.308358,.0812745
1971,"Michigan",.1733336,.4366901,.6132525,.3554193,.2893338,.071642
1971,"Minnesota",.1967611,.4747682,.6820948,.4030909,.303284,.0748563
1971,"Mississippi",.1799452,.4770691,.6800448,.3818233,.3193614,.0807893
1971,"Missouri",.1784988,.4518128,.6394874,.377015,.3006657,.0774899
1971,"Montana",.1641794,.453672,.6507128,.3362474,.2995573,.0671322
1971,"Nebraska",.1766062,.4690745,.6694731,.3734357,.311928,.0746245
1971,"Nevada",.2060727,.4953639,.6990429,.4392957,.3202666,.0883169
1971,"New Hampshire",.1893128,.4595818,.6571046,.3875269,.3006268,.0753726
1971,"New Jersey",.1873,.4574944,.6445335,.3947894,.310182,.0807853
1971,"New Mexico",.1988251,.4906079,.7089896,.4061913,.3180965,.0714714
1971,"New York",.1936472,.468132,.6562033,.435691,.3293155,.0956915
1971,"North Carolina",.1727637,.4448248,.6347898,.3676907,.3057457,.077772
1971,"North Dakota",.1807255,.4646479,.6623198,.3687521,.3114784,.0696871
1971,"Ohio",.1679443,.4308925,.6047641,.346596,.2836528,.0724509
1971,"Oklahoma",.1743256,.4645764,.6555045,.3703199,.3128588,.079868
1971,"Oregon",.1832375,.45728,.6480549,.3807045,.2991747,.0708574
1971,"Pennsylvania",.1699806,.4348677,.6092842,.3623463,.2956759,.0763733
1971,"Rhode Island",.1763548,.4492801,.6357921,.3765387,.3057683,.077547
1971,"South Carolina",.1744549,.4463309,.6367986,.3568391,.2959877,.0707584
1971,"South Dakota",.1517566,.453724,.6534362,.3158348,.2962136,.0670708
1971,"Tennessee",.1816094,.4563338,.6461804,.393811,.3170677,.0829361
1971,"Texas",.187374,.4873561,.6866201,.4352787,.3301908,.0946809
1971,"Utah",.1947798,.4673826,.6739255,.3842083,.2946856,.0669498
1971,"Vermont",.1951008,.470688,.6685913,.4023891,.3116624,.0756262
1971,"Virginia",.183828,.460873,.6563443,.3779368,.3100318,.0689836
1971,"Washington",.1775689,.4467109,.6262803,.3539918,.2872669,.0649565
1971,"West Virginia",.1569009,.4096726,.5611465,.3207053,.2814836,.071025
1971,"Wisconsin",.1810003,.4496567,.641229,.3642386,.2905396,.0688278
1971,"Wyoming",.1678059,.4486439,.6363129,.3757549,.3009583,.0787646
1972,"United States",.1888948,.4644506,.6569592,.4022248,.3127719,.082434
1972,"Alabama",.1937812,.4691903,.6683188,.4020664,.3100306,.0779172
1972,"Alaska",.1768451,.4616481,.6701428,.338495,.2833639,.0567554
1972,"Arizona",.1869115,.4736062,.6671768,.3909271,.3145128,.0804934
1972,"Arkansas",.1931013,.4788572,.6778958,.4114369,.3240834,.083078
1972,"California",.1827811,.4699512,.6665742,.3907273,.3139742,.0807273
1972,"Colorado",.2085878,.4901316,.7056332,.4256814,.3178812,.0782271
1972,"Connecticut",.1986092,.4705631,.6582004,.4405545,.3274717,.093537
1972,"Delaware",.1977753,.4772255,.6663278,.4637129,.3246654,.1004931
1972,"District of Columbia",.2114217,.4893537,.6807494,.4756194,.3541553,.104277
1972,"Florida",.1949186,.4918296,.6887321,.4446204,.3430735,.1024425
1972,"Georgia",.1977498,.4802588,.6826272,.4173809,.3209074,.0849379
1972,"Hawaii",.1953868,.4741027,.6853341,.4061683,.3114523,.0770715
1972,"Idaho",.1766659,.4516488,.6431943,.354986,.2919248,.0688516
1972,"Illinois",.1792644,.448104,.6323706,.3805667,.3024918,.080085
1972,"Indiana",.1732381,.4402322,.6247594,.3581376,.2883179,.0720158
1972,"Iowa",.1672777,.4417555,.6302978,.3507275,.2875804,.0689632
1972,"Kansas",.1888811,.4642382,.6618254,.3914532,.3076365,.0763078
1972,"Kentucky",.1741038,.4411879,.6226889,.3645345,.2987399,.0748915
1972,"Louisiana",.1748673,.4569054,.6443043,.3818289,.3106473,.0841654
1972,"Maine",.1658361,.4365106,.6192717,.3402225,.295259,.0700912
1972,"Maryland",.1796016,.4578428,.6517286,.3682112,.3028761,.0719336
1972,"Massachusetts",.1842815,.4567113,.6434143,.3851949,.3080863,.0807806
1972,"Michigan",.1730247,.4360109,.6120307,.354351,.2899225,.0720619
1972,"Minnesota",.1896153,.4653533,.6680101,.3929244,.3008265,.0751623
1972,"Mississippi",.1830586,.4623682,.6501651,.3815179,.3149569,.0782397
1972,"Missouri",.1842016,.4548575,.6459007,.3864621,.3014625,.0791575
1972,"Montana",.1529409,.4442891,.6271264,.310165,.2843541,.0628933
1972,"Nebraska",.1811205,.4562047,.6446891,.3813863,.2992163,.0741733
1972,"Nevada",.1917228,.480955,.6814308,.4298113,.3170463,.0961186
1972,"New Hampshire",.1751944,.4474364,.6335156,.3630894,.2939471,.0711271
1972,"New Jersey",.2013912,.475235,.6722704,.4232578,.3186563,.0831591
1972,"New Mexico",.1990624,.4883801,.7001852,.4096116,.3170494,.0727373
1972,"New York",.1952111,.4704199,.6622298,.435277,.3275923,.0938066
1972,"North Carolina",.1800416,.4544312,.6460357,.3773695,.3075582,.077189
1972,"North Dakota",.1729261,.4559215,.648782,.345956,.2965741,.0656632
1972,"Ohio",.1748638,.4380504,.6156588,.3587493,.2889289,.0737507
1972,"Oklahoma",.1727534,.4627348,.6548294,.372876,.3123832,.0818299
1972,"Oregon",.1801025,.4506965,.6363372,.3839954,.2947754,.0762504
1972,"Pennsylvania",.1725221,.4383096,.6157129,.365536,.2917464,.0777499
1972,"Rhode Island",.1888289,.4602017,.6538064,.4138275,.3012797,.0823598
1972,"South Carolina",.1753728,.4495765,.6408049,.3627176,.3016716,.0727845
1972,"South Dakota",.187838,.472547,.6755311,.375171,.3059109,.0692673
1972,"Tennessee",.1916799,.4691858,.666045,.4175128,.3216392,.0867865
1972,"Texas",.2025325,.4980353,.7084206,.4670344,.3383699,.1001595
1972,"Utah",.1839089,.457342,.6575748,.3632644,.2842723,.0652975
1972,"Vermont",.1866304,.4568101,.6551087,.3779431,.2940224,.0681531
1972,"Virginia",.1912856,.468994,.6689004,.3931085,.3182044,.0717082
1972,"Washington",.1645637,.4453405,.6279458,.3395842,.293801,.067249
1972,"West Virginia",.1631173,.4238666,.5972931,.3297867,.2787019,.0687555
1972,"Wisconsin",.1761158,.4421662,.6257833,.3563848,.2837986,.0681434
1972,"Wyoming",.1839963,.4733108,.6771807,.3724768,.2984219,.0709682
1973,"United States",.188882,.4694478,.6668429,.3982053,.3154363,.0810868
1973,"Alabama",.1803906,.4555371,.6528015,.3794541,.306555,.0780017
1973,"Alaska",.1606742,.4582437,.6588264,.3179576,.2873502,.059117
1973,"Arizona",.1787793,.4824548,.6893662,.38035,.3186698,.0814372
1973,"Arkansas",.1939041,.4809408,.6783546,.4156766,.3309355,.090198
1973,"California",.1909303,.4785526,.6831324,.4003894,.3158627,.0801687
1973,"Colorado",.1800134,.4826485,.6901618,.3719825,.314406,.0757971
1973,"Connecticut",.1929979,.465161,.6531152,.4120984,.3186352,.0852491
1973,"Delaware",.2010889,.4691722,.6574221,.4651068,.3225546,.0984508
1973,"District of Columbia",.2185311,.5037206,.7192096,.4860125,.3592836,.0942144
1973,"Florida",.1978013,.4934153,.700307,.4540858,.3484384,.1009086
1973,"Georgia",.1946847,.4779668,.6780586,.4137698,.3273316,.0836314
1973,"Hawaii",.1980977,.4750313,.6766036,.413236,.314863,.0787995
1973,"Idaho",.1665265,.4733599,.6669636,.3548276,.3156461,.0780349
1973,"Illinois",.1863416,.4576395,.6474364,.3876224,.3032162,.0786194
1973,"Indiana",.1735242,.441781,.6288689,.352421,.288974,.0709614
1973,"Iowa",.1959975,.477541,.6843604,.3997012,.3147287,.0757534
1973,"Kansas",.1838065,.4678225,.6616679,.3855547,.3183914,.0784572
1973,"Kentucky",.1951201,.4737428,.6837598,.4086256,.3118668,.0812513
1973,"Louisiana",.1856503,.4709552,.6610255,.3907343,.3120721,.0859945
1973,"Maine",.1911775,.4651569,.658928,.38385,.3034029,.0725637
1973,"Maryland",.1980549,.4705112,.6688095,.3975041,.3116736,.0713846
1973,"Massachusetts",.1895663,.4641951,.6621456,.3928796,.3117819,.0781671
1973,"Michigan",.178707,.444542,.6318796,.3618019,.2868327,.0706038
1973,"Minnesota",.1898482,.4719544,.6831808,.3929634,.3079684,.0739021
1973,"Mississippi",.1840201,.4881247,.7055922,.3974742,.3262077,.0853959
1973,"Missouri",.1898689,.4732429,.6778459,.3955989,.311023,.0791746
1973,"Montana",.2027493,.49294,.7192863,.4141293,.3179496,.0751225
1973,"Nebraska",.1810257,.4888728,.6923746,.382356,.3253781,.0812632
1973,"Nevada",.1870334,.4789887,.6740682,.4162079,.3243449,.0934734
1973,"New Hampshire",.1997071,.4721442,.6811645,.4022811,.3052236,.0721676
1973,"New Jersey",.1930475,.465983,.6630196,.401139,.3101978,.0797966
1973,"New Mexico",.1925777,.4914305,.6960551,.4013987,.3215897,.0743307
1973,"New York",.184071,.4679079,.6602328,.4062683,.3214422,.0878527
1973,"North Carolina",.1674136,.4392435,.6271898,.3508765,.2946629,.074591
1973,"North Dakota",.1885972,.473364,.6785596,.3840806,.3172536,.0711175
1973,"Ohio",.1749698,.4395562,.6192179,.353997,.2919594,.0718732
1973,"Oklahoma",.1873387,.4903593,.688122,.3967431,.3264895,.0839804
1973,"Oregon",.1814775,.4589106,.6601318,.3864848,.3046004,.0777823
1973,"Pennsylvania",.1778286,.4472789,.6319131,.3690264,.298989,.0763835
1973,"Rhode Island",.1919764,.4632568,.6565281,.3998951,.3129213,.0794162
1973,"South Carolina",.1761091,.4488758,.6364499,.3611247,.2932668,.0719327
1973,"South Dakota",.1832317,.4916268,.7056311,.3803904,.3220328,.0720109
1973,"Tennessee",.1935509,.4760825,.6797934,.4168229,.3240774,.0852897
1973,"Texas",.1909733,.4942099,.6968575,.4335201,.3376542,.0977254
1973,"Utah",.1911636,.4636028,.6667059,.3789678,.2949346,.0668578
1973,"Vermont",.1857527,.4630245,.6592621,.3748432,.3003188,.0682675
1973,"Virginia",.1861514,.4678953,.6678087,.3856395,.3159607,.0715892
1973,"Washington",.1757573,.4551218,.6426864,.3566297,.3000435,.0709065
1973,"West Virginia",.1773157,.4434893,.6301821,.3599808,.287736,.071786
1973,"Wisconsin",.1832188,.4516283,.650766,.3635247,.2873622,.0677431
1973,"Wyoming",.1746173,.5026448,.7116174,.3711906,.3178788,.0812784
1974,"United States",.1871696,.4718426,.6683761,.3986741,.3136025,.0805168
1974,"Alabama",.1874667,.4675183,.6645544,.386247,.3078479,.072214
1974,"Alaska",.1897263,.4713985,.6820734,.3490601,.2799755,.0517492
1974,"Arizona",.1857817,.4847174,.6849304,.3785143,.310832,.0720662
1974,"Arkansas",.1918251,.4847898,.6852189,.4047044,.3257996,.0791583
1974,"California",.1960224,.4797263,.6815972,.4031197,.3114214,.0726209
1974,"Colorado",.1960687,.4854232,.6904927,.3934921,.3094431,.0693716
1974,"Connecticut",.2050774,.4779155,.6714928,.4319273,.3204285,.0791534
1974,"Delaware",.2028701,.4784258,.6748381,.4438639,.3160846,.0825962
1974,"District of Columbia",.2181696,.4973046,.6991957,.4742955,.3504963,.0859769
1974,"Florida",.1967292,.4929445,.6937159,.4328976,.3361973,.0877303
1974,"Georgia",.1898459,.4776274,.677738,.3902963,.314743,.0727948
1974,"Hawaii",.2000784,.4796548,.6866847,.3983781,.3060572,.0672752
1974,"Idaho",.1807687,.4799024,.6763791,.3577659,.3064064,.0674369
1974,"Illinois",.1896649,.4619425,.6523418,.3835075,.2989001,.0705978
1974,"Indiana",.1811029,.4501737,.6370546,.3588977,.2863606,.0655907
1974,"Iowa",.1868434,.4699758,.6677451,.3711917,.2990385,.066425
1974,"Kansas",.1906677,.4787914,.674971,.387531,.3127161,.0718374
1974,"Kentucky",.1902046,.4681018,.6666068,.3951128,.3084565,.0748778
1974,"Louisiana",.1929016,.4770684,.6738675,.4020807,.3161518,.0778999
1974,"Maine",.1880492,.4668666,.6628173,.3825858,.3051452,.0684269
1974,"Maryland",.194331,.4668076,.6635001,.3781374,.2994466,.0628693
1974,"Massachusetts",.193286,.4689595,.6647813,.3916276,.306253,.0710842
1974,"Michigan",.1861096,.452758,.6402671,.366102,.2871366,.0647311
1974,"Minnesota",.1956718,.4764296,.6810417,.3938994,.302573,.0688966
1974,"Mississippi",.1892229,.4846521,.6866755,.391803,.3202173,.075336
1974,"Missouri",.1914848,.4722149,.6722871,.3924186,.306041,.0723668
1974,"Montana",.1855854,.4925972,.7000483,.3668289,.3095198,.0662261
1974,"Nebraska",.1843132,.4886831,.6898008,.3749117,.3128333,.0719148
1974,"Nevada",.2024917,.4910694,.6935366,.4399213,.3199873,.0839584
1974,"New Hampshire",.1885761,.4602357,.6541485,.3767793,.2960617,.0659451
1974,"New Jersey",.1990568,.4687864,.663498,.4010425,.3058576,.0698634
1974,"New Mexico",.2015827,.5022306,.7136231,.4096478,.3203648,.0688082
1974,"New York",.1945245,.4711623,.6629927,.416404,.3164368,.0798619
1974,"North Carolina",.18321,.4580272,.6520832,.3749743,.3053472,.0707095
1974,"North Dakota",.1958799,.4931675,.7008675,.387122,.3182669,.0678981
1974,"Ohio",.1782793,.4422621,.6213133,.3579994,.2869231,.0668125
1974,"Oklahoma",.1888456,.4880217,.6870248,.3958325,.3209729,.0782839
1974,"Oregon",.1859204,.465466,.6618136,.3779064,.2996532,.0680262
1974,"Pennsylvania",.1800387,.448224,.6311997,.3675973,.2934797,.0694772
1974,"Rhode Island",.1917464,.465427,.6614295,.3973394,.3050767,.0733311
1974,"South Carolina",.1788393,.4544093,.6443587,.3595189,.2968754,.0663908
1974,"South Dakota",.1800856,.5081862,.716041,.3638839,.3194629,.0697997
1974,"Tennessee",.1910612,.4733914,.6708962,.4028591,.3165983,.07684
1974,"Texas",.2037294,.5011191,.7069666,.4517719,.3328099,.0875731
1974,"Utah",.1892556,.4668203,.6676596,.3730714,.2919024,.0634536
1974,"Vermont",.1865313,.4678045,.6638264,.3743539,.3027501,.0640606
1974,"Virginia",.1915517,.4686756,.6668866,.3811406,.3072321,.0643595
1974,"Washington",.1837949,.4606824,.651771,.3602242,.294108,.0629474
1974,"West Virginia",.1738084,.4361126,.6130212,.3482173,.2856675,.0676201
1974,"Wisconsin",.1867884,.4591253,.6550122,.3669468,.2876019,.0644019
1974,"Wyoming",.1864313,.4880042,.6876859,.3788329,.3063077,.0726374
1975,"United States",.1796371,.4757785,.6771038,.383736,.3160188,.080468
1975,"Alabama",.1787722,.4719664,.6758357,.3842046,.3169308,.0820254
1975,"Alaska",.1743548,.4704404,.6882936,.3423467,.2699047,.0500623
1975,"Arizona",.166751,.5032896,.7147474,.3553037,.3179593,.0783098
1975,"Arkansas",.1848128,.4967872,.7081245,.4107778,.3340798,.0917937
1975,"California",.1822438,.480473,.6878374,.3896185,.3183092,.079671
1975,"Colorado",.170378,.4832306,.6890903,.3664733,.3159513,.0769632
1975,"Connecticut",.2118747,.4880766,.6905283,.4488336,.3318575,.0840726
1975,"Delaware",.1929333,.4781955,.6818987,.4182096,.3250322,.0828042
1975,"District of Columbia",.2041853,.4828948,.6782554,.4395937,.344534,.0883442
1975,"Florida",.1924935,.5041869,.7158548,.4394379,.3445933,.0954534
1975,"Georgia",.1710832,.477887,.6837093,.3661257,.3202795,.0779088
1975,"Hawaii",.1907157,.4870222,.7051457,.3946039,.3151788,.0742562
1975,"Idaho",.1711147,.4913364,.6951969,.364177,.3205847,.0787676
1975,"Illinois",.1770757,.4677555,.6643527,.3715568,.3086868,.0771701
1975,"Indiana",.1716843,.4547015,.6470199,.3548749,.2945854,.0747377
1975,"Iowa",.1752053,.4775787,.6818531,.3668518,.3109836,.0755075
1975,"Kansas",.1780698,.4923671,.6977174,.3856562,.3249769,.0827395
1975,"Kentucky",.1956129,.4904544,.7030978,.4355412,.3279877,.0929735
1975,"Louisiana",.1823895,.4812553,.6886172,.3992309,.3254608,.0881217
1975,"Maine",.1830949,.4589894,.6551235,.3737013,.3043508,.0714994
1975,"Maryland",.1822301,.4628806,.6629975,.3674863,.3022553,.0670719
1975,"Massachusetts",.1898726,.4761398,.6808242,.3923844,.3144916,.0769576
1975,"Michigan",.1755114,.4557411,.6497188,.3568076,.2955923,.0716618
1975,"Minnesota",.17832,.472037,.6758369,.3697161,.3037843,.0754393
1975,"Mississippi",.1703222,.4765318,.6741753,.3632439,.317646,.0817146
1975,"Missouri",.1890071,.4884019,.7005754,.397767,.317659,.0819619
1975,"Montana",.1816688,.5100291,.7262056,.374475,.3237235,.076176
1975,"Nebraska",.1703707,.5017755,.7085651,.3709072,.324114,.0830975
1975,"Nevada",.1817329,.4950566,.7013886,.4059062,.3270612,.0896987
1975,"New Hampshire",.1833203,.456616,.6466791,.3696888,.3022213,.0716555
1975,"New Jersey",.1937636,.4698838,.6713063,.399625,.3136013,.0740887
1975,"New Mexico",.1979222,.5172546,.7404266,.4085191,.3320844,.0751626
1975,"New York",.1747599,.4670063,.6600079,.3877065,.3206515,.0838822
1975,"North Carolina",.1830022,.4607429,.6571663,.3783633,.3125046,.0757422
1975,"North Dakota",.1815497,.4974294,.7040411,.3869554,.3348675,.0771777
1975,"Ohio",.1738458,.4455935,.6277458,.3603435,.2962916,.0747791
1975,"Oklahoma",.1811493,.4948584,.6991435,.3957946,.3280495,.0893831
1975,"Oregon",.1769141,.4777706,.6829376,.3654884,.3094795,.0740632
1975,"Pennsylvania",.1735427,.4518556,.6404255,.3636122,.2993964,.0771818
1975,"Rhode Island",.1956694,.4729988,.6756727,.4052221,.315388,.0804862
1975,"South Carolina",.1687723,.4549619,.6439475,.3463742,.3048882,.0703669
1975,"South Dakota",.1717667,.5153572,.7255726,.3769999,.3320479,.0803307
1975,"Tennessee",.1696173,.4654939,.6586226,.368046,.3174867,.082601
1975,"Texas",.1877854,.5025504,.7107387,.4273893,.3368213,.0957233
1975,"Utah",.1804996,.4720266,.6770424,.3734446,.2987812,.0734671
1975,"Vermont",.1613776,.4588866,.6434399,.332989,.3059287,.0668886
1975,"Virginia",.1815917,.4712984,.6738773,.3751211,.3116105,.0718505
1975,"Washington",.1707194,.4600095,.6563885,.3517712,.3043514,.070445
1975,"West Virginia",.1667777,.428771,.6067917,.3512322,.2888424,.0773054
1975,"Wisconsin",.1711399,.4558722,.6541882,.3483168,.2920275,.0725126
1975,"Wyoming",.1760414,.4986084,.6980054,.3903309,.3215812,.0879992
1976,"United States",.1912222,.4758738,.6783815,.4045213,.3174758,.0790168
1976,"Alabama",.1796668,.4642094,.6598697,.3815954,.3101944,.0787295
1976,"Alaska",.1764548,.4638681,.6811702,.3417521,.2756506,.0522749
1976,"Arizona",.1976002,.5020921,.7216486,.410202,.3212158,.0789331
1976,"Arkansas",.1913577,.4804789,.6910018,.4103563,.3253107,.0841904
1976,"California",.1975431,.4834598,.694012,.4215894,.3199466,.0796367
1976,"Colorado",.1902453,.4760824,.6812424,.3923703,.3116663,.0725796
1976,"Connecticut",.2013995,.4887739,.6950435,.4375493,.3391249,.0822516
1976,"Delaware",.2023344,.4805585,.6860144,.4401142,.3166258,.0834582
1976,"District of Columbia",.1975658,.482635,.6848242,.4328029,.3458754,.0829729
1976,"Florida",.1916996,.4943405,.6965346,.426607,.3385184,.0907949
1976,"Georgia",.1839821,.4766049,.6798795,.3840635,.3132662,.075296
1976,"Hawaii",.2036783,.4911793,.7138091,.4137989,.3104279,.0699964
1976,"Idaho",.1634357,.4761825,.673456,.3382486,.2999058,.0712441
1976,"Illinois",.1854626,.4657056,.6606576,.3888649,.3082471,.0758145
1976,"Indiana",.1820516,.4550495,.649317,.3686121,.2945423,.0725477
1976,"Iowa",.1856279,.4698242,.6679239,.3751765,.3050718,.0711491
1976,"Kansas",.1873921,.4770699,.6782874,.3927169,.319109,.0769862
1976,"Kentucky",.1844596,.4654121,.6690996,.3920083,.3072941,.0819106
1976,"Louisiana",.188916,.4731036,.6776955,.4040014,.3216996,.0836636
1976,"Maine",.1869733,.4641786,.6598485,.3803191,.3037782,.0732529
1976,"Maryland",.1922401,.4718568,.6752665,.3875997,.3071295,.0673034
1976,"Massachusetts",.1896272,.4731499,.6759042,.395229,.3168097,.0759887
1976,"Michigan",.1882393,.4659567,.6683741,.3824571,.2963848,.0702831
1976,"Minnesota",.1930726,.4770575,.6838259,.4021209,.3149757,.0776073
1976,"Mississippi",.1906696,.4845539,.6916292,.4007104,.3225706,.0804699
