"Unique Key","Created Date","Closed Date","Complaint Type","Location"
13163412,"02/12/2009 12:00:00 AM","02/14/2009 12:00:00 AM","Street Condition","(40.74309710770874, -73.9932263107281)"
13481562,"04/01/2009 12:00:00 AM","04/01/2009 12:00:00 AM","Street Light Condition","(40.67090174515055, -73.99684933609943)"
15293947,"11/14/2009 12:00:00 AM","11/14/2009 12:00:00 AM","Noise - Commercial","(40.711716139991694, -73.94304050224267)"
13091998,"02/04/2009 12:00:00 AM","02/04/2009 12:00:00 AM","Blocked Driveway","(40.730199112645145, -73.89567215696363)"
14267387,"06/26/2009 12:00:00 AM","07/08/2009 12:00:00 AM","Discipline and Suspension","(40.636940001023845, -73.93733945716352)"
14804639,"09/06/2009 12:00:00 AM","09/07/2009 12:00:00 AM","Noise - Street/Sidewalk","(40.86476431663921, -73.92276447154296)"
13461226,"03/30/2009 12:00:00 AM","03/30/2009 12:00:00 AM","Homeless Encampment","(40.81315065228513, -73.94262133286851)"
13029151,"01/26/2009 12:00:00 AM","01/26/2009 12:00:00 AM","Traffic Signal Condition",""
15269477,"11/11/2009 12:00:00 AM","12/04/2009 12:00:00 AM","Maintenance or Facility","(40.66533168128881, -73.84438309506048)"
13932234,"05/09/2009 12:00:00 AM","05/15/2009 12:00:00 AM","Noise","(40.633241218370536, -74.08983693738664)"
14519333,"08/01/2009 12:00:00 AM","08/09/2009 12:00:00 AM","PAINT - PLASTER","(40.71710436062681, -73.99489195342007)"
15092972,"10/17/2009 12:00:00 AM","10/19/2009 12:00:00 AM","Overgrown Tree/Branches","(40.78685429400078, -73.82234902770452)"
14309705,"07/02/2009 12:00:00 AM","07/02/2009 12:00:00 AM","Noise - Vehicle","(40.71053468800685, -73.95248469705349)"
14120622,"06/06/2009 12:00:00 AM","06/09/2009 12:00:00 AM","Damaged Tree","(40.7339394808842, -73.78742105683001)"
14642198,"08/14/2009 12:00:00 AM","08/30/2009 12:00:00 AM","Consumer Complaint","(40.86096010427547, -73.89795789289971)"
15547802,"12/20/2009 12:00:00 AM","12/20/2009 12:00:00 AM","Blocked Driveway","(40.63375659597803, -74.00358485772527)"
14463768,"07/25/2009 12:00:00 AM","07/25/2009 12:00:00 AM","Noise - Commercial","(40.72778479400798, -73.85594508843235)"
15612074,"12/29/2009 12:00:00 AM","12/31/2009 12:00:00 AM","PAINT - PLASTER","(40.84059834906259, -73.91282490762059)"
15330853,"11/19/2009 12:00:00 AM","11/27/2009 12:00:00 AM","HEATING","(40.6818970859362, -73.94912316785529)"
13379951,"03/17/2009 12:00:00 AM","03/20/2009 12:00:00 AM","GENERAL CONSTRUCTION","(40.855252679586975, -73.92937988720263)"
14993096,"10/04/2009 12:00:00 AM","10/09/2009 12:00:00 AM","Street Condition","(40.74725645294215, -73.78268683603928)"
13925066,"05/10/2009 12:00:00 AM","05/13/2009 12:00:00 AM","GENERAL CONSTRUCTION","(40.83055878253881, -73.90324052410041)"
13991941,"05/19/2009 12:00:00 AM","06/03/2009 12:00:00 AM","APPLIANCE","(40.733468453882224, -73.85756012999359)"
12953576,"01/17/2009 12:00:00 AM","01/26/2009 12:00:00 AM","HEATING","(40.73050893499352, -73.86615375237209)"
13463063,"03/30/2009 12:00:00 AM","","Overgrown Tree/Branches","(40.57259950863318, -74.09437003301616)"
14959715,"09/29/2009 12:00:00 AM","12/18/2009 12:00:00 AM","Building/Use","(40.89306934057793, -73.8494489663981)"
13053093,"01/29/2009 12:00:00 AM","01/29/2009 12:00:00 AM","Snow","(40.901063301585914, -73.86156350694252)"
14159973,"06/11/2009 12:00:00 AM","06/09/2009 12:00:00 AM","Street Light Condition",""
15575668,"12/23/2009 12:00:00 AM","01/29/2010 12:00:00 AM","PLUMBING","(40.604093227187356, -73.98975798431987)"
13463859,"03/30/2009 12:00:00 AM","04/02/2009 12:00:00 AM","ELECTRIC","(40.841524246591426, -73.91045644171464)"
14178598,"06/14/2009 12:00:00 AM","06/16/2009 12:00:00 AM","Sanitation Condition","(40.660160240098804, -73.7557868591976)"
14213983,"06/19/2009 12:00:00 AM","06/19/2009 12:00:00 AM","Taxi Complaint",""
15250924,"11/08/2009 12:00:00 AM","11/12/2009 12:00:00 AM","HEATING","(40.65113053827003, -73.94259129753998)"
15624415,"12/30/2009 12:00:00 AM","12/31/2009 12:00:00 AM","Noise","(40.70121952246432, -73.98476967447743)"
14504597,"07/30/2009 12:00:00 AM","08/20/2009 12:00:00 AM","GENERAL CONSTRUCTION","(40.84811513088202, -73.91520061603975)"
14204012,"06/17/2009 12:00:00 AM","06/22/2009 12:00:00 AM","Noise","(40.572759011656515, -73.99735070768085)"
12834934,"01/02/2009 12:00:00 AM","02/02/2009 12:00:00 AM","PLUMBING","(40.66828257660851, -73.95467403434412)"
15526908,"12/17/2009 12:00:00 AM","12/26/2009 12:00:00 AM","HEATING","(40.639318193144824, -74.08623473826495)"
13137409,"02/11/2009 12:00:00 AM","02/11/2009 12:00:00 AM","Noise - Commercial","(40.72018128108991, -73.99603170152321)"
15111185,"10/19/2009 12:00:00 AM","10/23/2009 12:00:00 AM","HEATING","(40.633605554072346, -74.13066511461355)"
14736852,"08/28/2009 12:00:00 AM","08/28/2009 12:00:00 AM","Bus Stop Shelter Placement","(40.8109488773861, -73.92714381874927)"
14865579,"09/15/2009 12:00:00 AM","10/13/2009 12:00:00 AM","GENERAL CONSTRUCTION","(40.847466768810726, -73.9354568117181)"
14843763,"09/12/2009 12:00:00 AM","10/01/2009 12:00:00 AM","Damaged Tree","(40.68636562374329, -73.9558912914504)"
12870912,"01/07/2009 12:00:00 AM","01/08/2009 12:00:00 AM","Dirty Conditions","(40.709321119436346, -73.90357882426704)"
13210405,"02/20/2009 12:00:00 AM","02/26/2009 12:00:00 AM","PLUMBING","(40.578465488771585, -74.00025919204393)"
14893658,"09/19/2009 12:00:00 AM","09/20/2009 12:00:00 AM","Noise - Commercial","(40.84243778209577, -73.9392529603578)"
15336286,"11/20/2009 12:00:00 AM","11/25/2009 12:00:00 AM","Street Sign - Damaged","(40.75475062623286, -73.93677745960701)"
14967642,"09/30/2009 12:00:00 AM","10/30/2009 12:00:00 AM","PLUMBING","(40.803615035014076, -73.94744082552377)"
13095292,"02/04/2009 12:00:00 AM","02/08/2009 12:00:00 AM","HEATING","(40.859246198259484, -73.86951699044633)"
14071688,"05/29/2009 12:00:00 AM","06/02/2009 12:00:00 AM","Street Condition","(40.62740252590045, -73.94989242039236)"
14705001,"08/22/2009 12:00:00 AM","08/25/2009 12:00:00 AM","Dirty Conditions","(40.531759441516996, -74.20570522208592)"
13232035,"02/24/2009 12:00:00 AM","02/24/2009 12:00:00 AM","Blocked Driveway","(40.68468138462276, -73.83009930721526)"
13992136,"05/19/2009 12:00:00 AM","06/15/2009 12:00:00 AM","PLUMBING","(40.73693553506606, -73.86476602118714)"
12996888,"01/22/2009 12:00:00 AM","03/20/2009 12:00:00 AM","GENERAL CONSTRUCTION","(40.86636799383064, -73.88990515803532)"
14489478,"07/29/2009 12:00:00 AM","07/13/2011 12:00:00 AM","Consumer Complaint","(40.752984990554424, -73.94049673644778)"
14092290,"06/02/2009 12:00:00 AM","06/03/2009 12:00:00 AM","Street Light Condition","(40.62344439743566, -73.9956880284233)"
14656991,"08/16/2009 12:00:00 AM","08/18/2009 12:00:00 AM","Sanitation Condition","(40.663949394142115, -73.7317452674614)"
14883816,"09/17/2009 12:00:00 AM","09/22/2009 12:00:00 AM","General Construction/Plumbing","(40.6009050526583, -73.95168404735662)"
13079553,"02/02/2009 12:00:00 AM","02/05/2009 12:00:00 AM","Sewer","(40.59179268761799, -73.96855949062599)"
13279986,"03/03/2009 12:00:00 AM","03/03/2009 12:00:00 AM","Snow","(40.77487028822339, -73.80671136357483)"
14546586,"08/05/2009 12:00:00 AM","08/13/2009 12:00:00 AM","HEATING","(40.6633842922912, -73.92530090611824)"
13356648,"03/13/2009 12:00:00 AM","03/19/2009 12:00:00 AM","HEATING","(40.61130543073549, -73.95970102040042)"
12969938,"01/19/2009 12:00:00 AM","01/19/2009 12:00:00 AM","Derelict Vehicles","(40.69241066833387, -73.81411563291846)"
13031423,"01/27/2009 12:00:00 AM","01/27/2009 12:00:00 AM","Derelict Vehicle","(40.629169684320956, -73.93767098890895)"
13767692,"04/22/2009 12:00:00 AM","05/12/2009 12:00:00 AM","PAINT - PLASTER","(40.795255451160244, -73.94935435718904)"
13758829,"04/21/2009 12:00:00 AM","04/29/2009 12:00:00 AM","PAINT - PLASTER","(40.8277269769242, -73.94088879640266)"
14745156,"08/28/2009 12:00:00 AM","08/28/2009 12:00:00 AM","Street Condition","(40.77076158031003, -73.73863310125843)"
12924698,"01/14/2009 12:00:00 AM","01/22/2009 12:00:00 AM","GENERAL CONSTRUCTION","(40.66111726234065, -73.95811024450647)"
15501231,"12/14/2009 12:00:00 AM","01/07/2010 12:00:00 AM","PAINT - PLASTER","(40.69219166714982, -73.9077108657839)"
13225255,"02/23/2009 12:00:00 AM","03/03/2009 12:00:00 AM","PLUMBING","(40.66874058215172, -73.91900099080922)"
14935431,"09/25/2009 12:00:00 AM","09/30/2009 12:00:00 AM","PAINT - PLASTER","(40.85476402201414, -73.91314613645956)"
13209267,"02/20/2009 12:00:00 AM","02/20/2009 12:00:00 AM","HEATING","(40.70374730139964, -73.92705179286524)"
15570649,"12/22/2009 12:00:00 AM","12/23/2009 12:00:00 AM","Snow","(40.745157881601536, -73.9084134071234)"
15007170,"10/06/2009 12:00:00 AM","10/21/2009 12:00:00 AM","PLUMBING","(40.69071138727672, -73.96636009530222)"
15563117,"12/22/2009 12:00:00 AM","12/24/2009 12:00:00 AM","Street Sign - Damaged","(40.7226028867955, -73.81739017456523)"
14652652,"08/15/2009 12:00:00 AM","08/18/2009 12:00:00 AM","Water System","(40.821036313157215, -73.95519142883138)"
14395365,"07/15/2009 12:00:00 AM","07/22/2009 12:00:00 AM","PAINT - PLASTER","(40.57650599965267, -73.95730296160602)"
13853566,"05/02/2009 12:00:00 AM","05/02/2009 12:00:00 AM","Blocked Driveway","(40.68706817902585, -73.99134619377269)"
13333001,"03/10/2009 12:00:00 AM","03/16/2009 12:00:00 AM","Sewer","(40.83358920383472, -73.88833684920566)"
14816313,"09/08/2009 12:00:00 AM","10/01/2009 12:00:00 AM","PLUMBING","(40.881151514793586, -73.89958677563294)"
15383232,"11/29/2009 12:00:00 AM","11/30/2009 12:00:00 AM","Consumer Complaint","(40.679462574203264, -74.00619397646842)"
13755784,"04/21/2009 12:00:00 AM","06/11/2009 12:00:00 AM","Damaged Tree","(40.8136959672379, -73.93099185826199)"
13949512,"05/13/2009 12:00:00 AM","05/13/2009 12:00:00 AM","Missed Collection (All Materials)","(40.79167776991324, -73.84591153737938)"
13164188,"02/13/2009 12:00:00 AM","02/15/2009 12:00:00 AM","PLUMBING","(40.683506235464925, -73.75783586053446)"
12949813,"01/16/2009 12:00:00 AM","01/27/2009 12:00:00 AM","Water System","(40.71074568286849, -73.76324486026417)"
15091225,"10/16/2009 12:00:00 AM","10/13/2009 12:00:00 AM","Street Light Condition",""
15861697,"03/26/2009 12:00:00 AM","03/26/2009 12:00:00 AM","General Construction/Plumbing","(40.677043596970385, -73.87852239013846)"
14041070,"05/26/2009 12:00:00 AM","05/22/2009 12:00:00 AM","Street Light Condition","(40.72602515653341, -73.78531044299874)"
12867989,"01/07/2009 12:00:00 AM","02/10/2009 12:00:00 AM","GENERAL CONSTRUCTION","(40.70118526558937, -73.92111826852985)"
14006926,"05/21/2009 12:00:00 AM","05/26/2009 12:00:00 AM","HEATING","(40.70541857254763, -73.8978064595097)"
15413427,"12/02/2009 12:00:00 AM","12/06/2009 12:00:00 AM","GENERAL CONSTRUCTION","(40.78171169168686, -73.95287804334792)"
13017569,"01/25/2009 12:00:00 AM","02/04/2009 12:00:00 AM","NONCONST","(40.70186612170965, -73.92983450458489)"
13733519,"04/17/2009 12:00:00 AM","04/21/2009 12:00:00 AM","General Construction/Plumbing","(40.58387434248238, -73.95355766225403)"
15339622,"11/20/2009 12:00:00 AM","11/20/2009 12:00:00 AM","Sewer","(40.682340268749485, -73.77571981743345)"
14474596,"07/28/2009 12:00:00 AM","07/28/2009 12:00:00 AM","Blocked Driveway","(40.627838416902435, -73.92391768204284)"
14244787,"06/23/2009 12:00:00 AM","07/04/2009 12:00:00 AM","NONCONST","(40.66542948137321, -73.89422709483839)"
15299070,"11/15/2009 12:00:00 AM","11/20/2009 12:00:00 AM","HEATING","(40.84273530518653, -73.83609277112589)"
15370659,"11/25/2009 12:00:00 AM","01/19/2010 12:00:00 AM","PAINT - PLASTER","(40.854255297561686, -73.8867297078156)"
12914523,"01/13/2009 12:00:00 AM","01/27/2009 12:00:00 AM","ELECTRIC","(40.67535503996722, -73.90747820071701)"
13070754,"02/01/2009 12:00:00 AM","02/02/2009 12:00:00 AM","Maintenance or Facility","(40.77746918880235, -73.98882865605843)"
13316202,"03/08/2009 12:00:00 AM","03/08/2009 12:00:00 AM","Noise - Street/Sidewalk","(40.87563443498093, -73.91278620405659)"
14654360,"08/16/2009 12:00:00 AM","","Root/Sewer/Sidewalk Condition","(40.59964205783328, -74.13489108282363)"
12980411,"01/20/2009 12:00:00 AM","01/20/2009 12:00:00 AM","Water System","(40.617587584533155, -74.08636875468865)"
13416931,"03/23/2009 12:00:00 AM","03/27/2009 12:00:00 AM","Street Condition","(40.764665886412146, -73.9210033750096)"
13342609,"03/11/2009 12:00:00 AM","03/12/2009 12:00:00 AM","Street Light Condition",""
14172269,"06/13/2009 12:00:00 AM","06/15/2009 12:00:00 AM","Taxi Complaint","(40.769119698074505, -73.95503862944955)"
14842853,"09/11/2009 12:00:00 AM","09/15/2009 12:00:00 AM","Traffic Signal Condition","(40.72792341486303, -73.87100083747289)"
13114409,"02/06/2009 12:00:00 AM","02/13/2009 12:00:00 AM","PLUMBING","(40.72442903821303, -73.98339702390918)"
14169909,"06/12/2009 12:00:00 AM","06/15/2009 12:00:00 AM","Dirty Conditions","(40.753267562721845, -73.79317403366493)"
15561841,"12/21/2009 12:00:00 AM","12/26/2009 12:00:00 AM","Snow","(40.59538234261851, -73.77994038418947)"
15068822,"10/14/2009 12:00:00 AM","10/19/2009 12:00:00 AM","Dirty Conditions","(40.65385102071087, -73.74613329031088)"
14246172,"06/23/2009 12:00:00 AM","06/24/2009 12:00:00 AM","Street Light Condition",""
14953930,"09/28/2009 12:00:00 AM","09/25/2009 12:00:00 AM","Street Light Condition","(40.69329544404443, -73.80801164882524)"
13866063,"05/04/2009 12:00:00 AM","05/26/2009 12:00:00 AM","GENERAL CONSTRUCTION","(40.63775322273659, -74.03500760265915)"
12865010,"01/06/2009 12:00:00 AM","01/06/2009 12:00:00 AM","Street Light Condition","(40.60834433443793, -74.1654386320945)"
13257685,"02/27/2009 12:00:00 AM","03/21/2009 12:00:00 AM","PAINT - PLASTER","(40.82621028895064, -73.94315567864055)"
13371911,"03/16/2009 12:00:00 AM","03/19/2009 12:00:00 AM","PLUMBING","(40.86414051388621, -73.89717209594143)"
13018782,"01/25/2009 12:00:00 AM","01/28/2009 12:00:00 AM","GENERAL CONSTRUCTION","(40.85392052290702, -73.89553954709386)"
13924096,"05/10/2009 12:00:00 AM","05/10/2009 12:00:00 AM","Noise - Commercial","(40.724837163187665, -73.9783207529914)"
14655422,"08/16/2009 12:00:00 AM","08/19/2009 12:00:00 AM","GENERAL CONSTRUCTION","(40.7182987277321, -73.95721212670787)"
13938453,"05/12/2009 12:00:00 AM","07/09/2009 12:00:00 AM","NONCONST","(40.777379055532506, -73.9091923175842)"
12834468,"01/02/2009 12:00:00 AM","02/10/2009 12:00:00 AM","PLUMBING","(40.73606882164155, -73.97896661143264)"
12964672,"01/18/2009 12:00:00 AM","01/28/2009 12:00:00 AM","HEATING","(40.85096810330769, -73.90283129761289)"
14903053,"09/21/2009 12:00:00 AM","10/20/2009 12:00:00 AM","GENERAL CONSTRUCTION","(40.778593247815174, -73.97949478552091)"
12985359,"01/21/2009 12:00:00 AM","01/28/2009 12:00:00 AM","HEATING","(40.842450186117695, -73.89233009840231)"
15464670,"12/09/2009 12:00:00 AM","02/09/2010 12:00:00 AM","PLUMBING","(40.66911373501192, -73.84623434143745)"
15574734,"12/23/2009 12:00:00 AM","12/24/2009 12:00:00 AM","PLUMBING","(40.82393258064454, -73.9130021072331)"
15118013,"10/20/2009 12:00:00 AM","11/05/2009 12:00:00 AM","NONCONST","(40.640309948118656, -73.95328417369404)"
13970303,"05/17/2009 12:00:00 AM","05/17/2009 12:00:00 AM","Noise - Vehicle","(40.743459487745085, -74.0053915539758)"
13929332,"05/11/2009 12:00:00 AM","05/27/2009 12:00:00 AM","Consumer Complaint","(40.74666128864765, -73.95277291195907)"
15050677,"10/12/2009 12:00:00 AM","10/15/2009 12:00:00 AM","Litter Basket / Request","(40.73196398139968, -73.9881543385705)"
13142668,"02/10/2009 12:00:00 AM","06/04/2009 12:00:00 AM","Street Light Condition","(40.69979066488213, -73.95009046462805)"
15129264,"10/22/2009 12:00:00 AM","11/30/2009 12:00:00 AM","Animal in a Park",""
13489764,"04/03/2009 12:00:00 AM","04/10/2009 12:00:00 AM","Street Condition","(40.57366735110327, -73.99286913116885)"
15321648,"11/18/2009 12:00:00 AM","11/27/2009 12:00:00 AM","PAINT - PLASTER","(40.88289208876876, -73.87993275982502)"
15009759,"10/06/2009 12:00:00 AM","10/20/2009 12:00:00 AM","Vacant Lot","(40.55441320562018, -74.17183655247837)"
15528092,"12/17/2009 12:00:00 AM","12/24/2009 12:00:00 AM","HEATING","(40.86099545951713, -73.92637318668304)"
13752428,"04/20/2009 12:00:00 AM","05/04/2009 12:00:00 AM","Building/Use","(40.69769455967226, -73.74413792684034)"
15330973,"11/19/2009 12:00:00 AM","11/22/2009 12:00:00 AM","HEATING","(40.86069409487169, -73.89514931509905)"
13074732,"02/02/2009 12:00:00 AM","02/02/2009 12:00:00 AM","Highway Condition","(40.73701128217692, -73.93191926722577)"
15614821,"12/29/2009 12:00:00 AM","01/04/2010 12:00:00 AM","HEATING","(40.68268365119031, -73.93577855195088)"
14764917,"08/31/2009 12:00:00 AM","08/28/2009 12:00:00 AM","Street Light Condition","(40.69184308284851, -73.74185613052849)"
15018244,"10/07/2009 12:00:00 AM","11/24/2009 12:00:00 AM","Graffiti","(40.704557849240224, -73.79715909005549)"
15851265,"05/15/2009 12:00:00 AM","05/31/2009 12:00:00 AM","General Construction/Plumbing","(40.822926549929285, -73.95299699539169)"
14066181,"05/29/2009 12:00:00 AM","05/31/2009 12:00:00 AM","Water System","(40.776856859187156, -73.91549355510796)"
12866559,"01/07/2009 12:00:00 AM","01/28/2009 12:00:00 AM","Damaged Tree","(40.75761346427488, -73.78179035611295)"
13414039,"03/22/2009 12:00:00 AM","03/25/2009 12:00:00 AM","Noise","(40.70256843779678, -73.95025068163928)"
13931683,"05/11/2009 12:00:00 AM","05/14/2009 12:00:00 AM","GENERAL CONSTRUCTION","(40.68984370953704, -73.95711139179217)"
15172564,"10/27/2009 12:00:00 AM","10/27/2009 12:00:00 AM","Street Condition","(40.81258478346759, -73.92722511667746)"
13473069,"03/31/2009 12:00:00 AM","04/03/2009 12:00:00 AM","Noise","(40.72769375079066, -74.0003030678635)"
12974591,"01/20/2009 12:00:00 AM","01/27/2009 12:00:00 AM","HEATING","(40.865154176445884, -73.89508805180566)"
14479635,"07/28/2009 12:00:00 AM","07/29/2009 12:00:00 AM","Street Light Condition","(40.62458780238003, -74.15168537031816)"
14734760,"08/27/2009 12:00:00 AM","09/20/2009 12:00:00 AM","Taxi Complaint","(40.767242007860716, -73.98620222365885)"
14073558,"05/30/2009 12:00:00 AM","","Hazardous Materials","(40.861786282047994, -73.85019583275212)"
13425703,"03/24/2009 12:00:00 AM","03/24/2009 12:00:00 AM","Blocked Driveway","(40.729697246251, -73.8992304915237)"
15537796,"12/18/2009 12:00:00 AM","01/09/2010 12:00:00 AM","GENERAL CONSTRUCTION","(40.65360350473088, -73.91955275289506)"
13838398,"04/30/2009 12:00:00 AM","05/07/2009 12:00:00 AM","General Construction/Plumbing","(40.72104319440276, -73.9564311250355)"
13224034,"02/23/2009 12:00:00 AM","02/23/2009 12:00:00 AM","Blocked Driveway","(40.87998640855491, -73.85670741555177)"
13907028,"05/07/2009 12:00:00 AM","05/07/2009 12:00:00 AM","Other Enforcement","(40.74328805271641, -73.91850256518028)"
15332638,"11/19/2009 12:00:00 AM","11/20/2009 12:00:00 AM","General Construction/Plumbing","(40.735422823606385, -74.00601515156964)"
15487177,"12/11/2009 12:00:00 AM","12/11/2009 12:00:00 AM","Traffic Signal Condition","(40.636495214873584, -73.98700030399515)"
13847061,"04/30/2009 12:00:00 AM","05/08/2009 12:00:00 AM","PLUMBING","(40.786576029265774, -73.94227950945239)"
13949076,"05/13/2009 12:00:00 AM","06/01/2009 12:00:00 AM","PLUMBING","(40.822118397942354, -73.93873677501246)"
15506759,"12/13/2009 12:00:00 AM","12/13/2009 12:00:00 AM","Water System","(40.82406649807905, -73.90870947674776)"
14106860,"06/04/2009 12:00:00 AM","","Dead Tree","(40.71272647727823, -73.87934110897481)"
14739926,"08/27/2009 12:00:00 AM","08/27/2009 12:00:00 AM","Traffic Signal Condition",""
13095808,"02/04/2009 12:00:00 AM","02/13/2009 12:00:00 AM","PLUMBING","(40.55744048198816, -74.11757501349359)"
14916044,"09/23/2009 12:00:00 AM","01/19/2010 12:00:00 AM","Dead Tree","(40.680308013787325, -73.99480463722752)"
14855102,"09/14/2009 12:00:00 AM","09/18/2009 12:00:00 AM","PLUMBING","(40.5287820090764, -74.20836160155022)"
12957037,"01/17/2009 12:00:00 AM","01/20/2009 12:00:00 AM","HEATING","(40.762892193634364, -73.94919125354318)"
14629738,"08/12/2009 12:00:00 AM","08/13/2009 12:00:00 AM","ELECTRIC","(40.663504089172804, -73.94274645441016)"
14358264,"07/10/2009 12:00:00 AM","07/10/2009 12:00:00 AM","Vending","(40.75246498456307, -73.99413850914024)"
13301809,"03/03/2009 12:00:00 AM","03/04/2009 12:00:00 AM","Street Condition","(40.651689827057375, -73.93139007701194)"
13329920,"03/11/2009 12:00:00 AM","03/11/2009 12:00:00 AM","Noise - Commercial","(40.72349367369547, -73.98825325266078)"
13358998,"03/13/2009 12:00:00 AM","03/16/2009 12:00:00 AM","Dirty Conditions","(40.679351404431, -73.86335052399524)"
15334344,"11/19/2009 12:00:00 AM","11/19/2009 12:00:00 AM","Traffic Signal Condition","(40.63210025148325, -74.03047233638604)"
15029394,"10/09/2009 12:00:00 AM","","Window Guard","(40.635738673464765, -73.95724344536296)"
13518623,"04/03/2009 12:00:00 AM","05/04/2009 12:00:00 AM","General Construction/Plumbing","(40.723087892054764, -73.99399317715277)"
14410404,"07/18/2009 12:00:00 AM","07/18/2009 12:00:00 AM","Noise - Commercial","(40.70963674601442, -73.83002487902884)"
15398467,"11/30/2009 12:00:00 AM","12/07/2009 12:00:00 AM","Noise","(40.82690952202369, -73.94753443865469)"
14097341,"06/03/2009 12:00:00 AM","06/11/2009 12:00:00 AM","Dead Tree","(40.784060493718584, -73.91374029601847)"
15555423,"12/21/2009 12:00:00 AM","12/24/2009 12:00:00 AM","Street Condition","(40.73860037841566, -73.9272409723991)"
13357200,"03/13/2009 12:00:00 AM","03/23/2009 12:00:00 AM","Dirty Conditions","(40.71179200626, -73.75306189696367)"
12889694,"01/09/2009 12:00:00 AM","01/13/2009 12:00:00 AM","GENERAL CONSTRUCTION","(40.86700355547268, -73.88864590766315)"
15511382,"12/15/2009 12:00:00 AM","12/24/2009 12:00:00 AM","GENERAL CONSTRUCTION","(40.83666176507659, -73.91561635328644)"
15369601,"11/25/2009 12:00:00 AM","","Damaged Tree","(40.81902615479498, -73.81937281592158)"
14704835,"08/22/2009 12:00:00 AM","10/14/2009 12:00:00 AM","Building/Use","(40.75139722157075, -73.82384397075892)"
14622713,"08/11/2009 12:00:00 AM","08/12/2009 12:00:00 AM","Water System","(40.8129669682762, -73.91609074282523)"
15420523,"12/03/2009 12:00:00 AM","12/09/2009 12:00:00 AM","PAINT - PLASTER","(40.87320384022322, -73.90069076398439)"
13286594,"03/03/2009 12:00:00 AM","03/09/2009 12:00:00 AM","HEATING","(40.745778846092634, -73.99566928379453)"
14469245,"07/26/2009 12:00:00 AM","","Damaged Tree","(40.52843639820424, -74.20052221485649)"
13963683,"05/14/2009 12:00:00 AM","05/29/2009 12:00:00 AM","Street Condition","(40.880351339751236, -73.90431802232457)"
13250616,"02/26/2009 12:00:00 AM","03/02/2009 12:00:00 AM","PAINT - PLASTER","(40.83813405934081, -73.88514533708761)"
13012137,"01/24/2009 12:00:00 AM","02/27/2009 12:00:00 AM","NONCONST","(40.84086347011509, -73.9113608536812)"
15440449,"12/06/2009 12:00:00 AM","12/10/2009 12:00:00 AM","Air Quality","(40.75261206988825, -73.98282694873924)"
15543555,"12/19/2009 12:00:00 AM","01/19/2010 12:00:00 AM","GENERAL CONSTRUCTION","(40.867396002416676, -73.90061989571716)"
13941018,"05/12/2009 12:00:00 AM","05/12/2009 12:00:00 AM","Water System","(40.549382169223904, -74.21564049671208)"
14478739,"07/27/2009 12:00:00 AM","07/30/2009 12:00:00 AM","NONCONST","(40.71174624072556, -73.79244798830663)"
13103231,"02/05/2009 12:00:00 AM","02/09/2009 12:00:00 AM","HEATING","(40.87618078543546, -73.90942621420571)"
14756383,"08/30/2009 12:00:00 AM","08/31/2009 12:00:00 AM","Noise - Street/Sidewalk","(40.68053858446625, -73.85774168794984)"
14375011,"07/13/2009 12:00:00 AM","","Illegal Tree Damage","(40.81526561511113, -73.95908257800137)"
13164035,"02/13/2009 12:00:00 AM","02/23/2009 12:00:00 AM","Dirty Conditions","(40.73582803793631, -73.98361068703271)"
14291980,"06/30/2009 12:00:00 AM","06/30/2009 12:00:00 AM","Noise - Street/Sidewalk","(40.652717644200955, -73.88215977145337)"
12938909,"01/15/2009 12:00:00 AM","01/16/2009 12:00:00 AM","Traffic Signal Condition","(40.61184132629756, -74.08821619116563)"
14132140,"06/08/2009 12:00:00 AM","06/23/2009 12:00:00 AM","Sidewalk Condition","(40.68447743866166, -74.00062377096258)"
15274078,"11/11/2009 12:00:00 AM","11/10/2009 12:00:00 AM","Street Light Condition",""
13435243,"03/25/2009 12:00:00 AM","04/16/2009 12:00:00 AM","GENERAL CONSTRUCTION","(40.65517011687452, -73.92259266507803)"
15332493,"11/19/2009 12:00:00 AM","11/19/2009 12:00:00 AM","Water System","(40.769923742732026, -73.91945917593584)"
13372914,"03/16/2009 12:00:00 AM","03/29/2009 12:00:00 AM","PLUMBING","(40.62522035755737, -74.00024136155629)"
13139535,"02/10/2009 12:00:00 AM","07/30/2009 12:00:00 AM","Street Light Condition","(40.77360850600722, -73.9298780588178)"
13080446,"02/02/2009 12:00:00 AM","03/12/2009 12:00:00 AM","Street Light Condition",""
15197844,"11/01/2009 12:00:00 AM","11/01/2009 12:00:00 AM","Blocked Driveway","(40.71803747867649, -73.83309502631033)"
14995928,"10/05/2009 12:00:00 AM","10/06/2009 12:00:00 AM","Blocked Driveway","(40.64112049913367, -74.00977567069553)"
13089195,"02/02/2009 12:00:00 AM","02/25/2009 12:00:00 AM","Building/Use","(40.685010452644285, -73.87996816285987)"
14684260,"08/19/2009 12:00:00 AM","09/03/2009 12:00:00 AM","Building/Use","(40.69520914406699, -73.83115073314505)"
13106499,"02/05/2009 12:00:00 AM","03/13/2009 12:00:00 AM","Building/Use","(40.89459710763956, -73.84051147771285)"
14519818,"08/01/2009 12:00:00 AM","08/02/2009 12:00:00 AM","Water System","(40.83343506331648, -73.91710567085956)"
12985568,"01/21/2009 12:00:00 AM","01/31/2009 12:00:00 AM","PAINT - PLASTER","(40.81687750788494, -73.8864392732609)"
